MSSV,Khoa,HoTen,NgaySinh,ThuTuHocKy,TenHocKy,MaMon,TinChi,GPA
24520141,19,Tran Thu Trang,05/05/2006,2,HK2 2024-2025,CE118,3,6.2
24520141,19,Tran Thu Trang,05/05/2006,2,HK2 2024-2025,MA003,3,6.4
24520141,19,Tran Thu Trang,05/05/2006,3,HK3 2024-2025,SE104,3,8.5
24520141,19,Tran Thu Trang,05/05/2006,3,HK3 2024-2025,IS201,3,9.6
24520141,19,Tran Thu Trang,05/05/2006,3,HK3 2024-2025,EN001,2,5.7
24520141,19,Tran Thu Trang,05/05/2006,3,HK3 2024-2025,MA005,3,5.7
24520141,19,Tran Thu Trang,05/05/2006,3,HK3 2024-2025,SS001,2,6.3
24520141,19,Tran Thu Trang,05/05/2006,3,HK3 2024-2025,CE118,3,6.7
24520141,19,Tran Thu Trang,05/05/2006,3,HK3 2024-2025,MA004,3,9.7
24520142,19,Vo Xuan An,25/10/2006,1,HK1 2024-2025,IT003,4,6.4
24520142,19,Vo Xuan An,25/10/2006,1,HK1 2024-2025,MA005,3,6.5
24520142,19,Vo Xuan An,25/10/2006,1,HK1 2024-2025,SE104,3,8.4
24520142,19,Vo Xuan An,25/10/2006,1,HK1 2024-2025,CS106,4,8.8
24520142,19,Vo Xuan An,25/10/2006,1,HK1 2024-2025,CE118,3,8.3
24520142,19,Vo Xuan An,25/10/2006,1,HK1 2024-2025,IT001,4,6.7
24520142,19,Vo Xuan An,25/10/2006,1,HK1 2024-2025,IT004,4,8.9
24520142,19,Vo Xuan An,25/10/2006,2,HK2 2024-2025,MA003,3,5.2
24520142,19,Vo Xuan An,25/10/2006,2,HK2 2024-2025,IT002,4,5.7
24520142,19,Vo Xuan An,25/10/2006,2,HK2 2024-2025,MA004,3,6.8
24520142,19,Vo Xuan An,25/10/2006,2,HK2 2024-2025,EN001,2,7.2
24520142,19,Vo Xuan An,25/10/2006,2,HK2 2024-2025,IT003,4,7.1
24520142,19,Vo Xuan An,25/10/2006,2,HK2 2024-2025,MA005,3,9.6
24520142,19,Vo Xuan An,25/10/2006,2,HK2 2024-2025,CS106,4,7.2
24520142,19,Vo Xuan An,25/10/2006,2,HK2 2024-2025,CE118,3,7.2
24520142,19,Vo Xuan An,25/10/2006,3,HK3 2024-2025,CE118,3,7.6
24520142,19,Vo Xuan An,25/10/2006,3,HK3 2024-2025,MA004,3,8.5
24520142,19,Vo Xuan An,25/10/2006,3,HK3 2024-2025,SE104,3,5.8
24520142,19,Vo Xuan An,25/10/2006,3,HK3 2024-2025,IT002,4,8.6
24520142,19,Vo Xuan An,25/10/2006,3,HK3 2024-2025,IS201,3,5.6
24520142,19,Vo Xuan An,25/10/2006,3,HK3 2024-2025,IT004,4,9.6
24520142,19,Vo Xuan An,25/10/2006,3,HK3 2024-2025,SS001,2,8.7
24520143,19,Phan Van Mai,24/06/2006,1,HK1 2024-2025,SS002,2,9.9
24520143,19,Phan Van Mai,24/06/2006,1,HK1 2024-2025,IT002,4,8.8
24520143,19,Phan Van Mai,24/06/2006,1,HK1 2024-2025,SE104,3,9.1
24520143,19,Phan Van Mai,24/06/2006,1,HK1 2024-2025,EN001,2,6.4
24520143,19,Phan Van Mai,24/06/2006,1,HK1 2024-2025,IS201,3,9.7
24520143,19,Phan Van Mai,24/06/2006,1,HK1 2024-2025,MA003,3,7.1
24520143,19,Phan Van Mai,24/06/2006,1,HK1 2024-2025,MA005,3,8.9
24520143,19,Phan Van Mai,24/06/2006,2,HK2 2024-2025,SS001,2,6.3
24520143,19,Phan Van Mai,24/06/2006,2,HK2 2024-2025,MA003,3,6.1
24520143,19,Phan Van Mai,24/06/2006,2,HK2 2024-2025,MA005,3,9.3
24520143,19,Phan Van Mai,24/06/2006,2,HK2 2024-2025,IS201,3,9.7
24520143,19,Phan Van Mai,24/06/2006,2,HK2 2024-2025,EN001,2,5.1
24520143,19,Phan Van Mai,24/06/2006,2,HK2 2024-2025,PE001,1,6.9
24520143,19,Phan Van Mai,24/06/2006,3,HK3 2024-2025,MA005,3,8.7
24520143,19,Phan Van Mai,24/06/2006,3,HK3 2024-2025,CE118,3,5.1
24520143,19,Phan Van Mai,24/06/2006,3,HK3 2024-2025,SS002,2,8.3
24520143,19,Phan Van Mai,24/06/2006,3,HK3 2024-2025,SS001,2,8.0
24520143,19,Phan Van Mai,24/06/2006,3,HK3 2024-2025,CS106,4,9.0
24520143,19,Phan Van Mai,24/06/2006,3,HK3 2024-2025,IT004,4,8.9
24520143,19,Phan Van Mai,24/06/2006,3,HK3 2024-2025,MA003,3,9.8
24520144,19,Tran Quang Hieu,20/01/2006,1,HK1 2024-2025,CE118,3,9.2
24520144,19,Tran Quang Hieu,20/01/2006,1,HK1 2024-2025,IT001,4,6.4
24520144,19,Tran Quang Hieu,20/01/2006,1,HK1 2024-2025,IS201,3,6.4
24520144,19,Tran Quang Hieu,20/01/2006,1,HK1 2024-2025,IT004,4,9.2
24520144,19,Tran Quang Hieu,20/01/2006,1,HK1 2024-2025,MA003,3,7.0
24520144,19,Tran Quang Hieu,20/01/2006,1,HK1 2024-2025,SS002,2,8.9
24520144,19,Tran Quang Hieu,20/01/2006,1,HK1 2024-2025,MA005,3,7.4
24520144,19,Tran Quang Hieu,20/01/2006,1,HK1 2024-2025,SS001,2,8.8
24520144,19,Tran Quang Hieu,20/01/2006,2,HK2 2024-2025,MA005,3,5.7
24520144,19,Tran Quang Hieu,20/01/2006,2,HK2 2024-2025,IT002,4,5.0
24520144,19,Tran Quang Hieu,20/01/2006,2,HK2 2024-2025,PE001,1,6.2
24520144,19,Tran Quang Hieu,20/01/2006,2,HK2 2024-2025,MA004,3,5.7
24520144,19,Tran Quang Hieu,20/01/2006,2,HK2 2024-2025,SS002,2,7.4
24520144,19,Tran Quang Hieu,20/01/2006,2,HK2 2024-2025,IT004,4,8.5
24520144,19,Tran Quang Hieu,20/01/2006,3,HK3 2024-2025,MA003,3,9.0
24520144,19,Tran Quang Hieu,20/01/2006,3,HK3 2024-2025,CE118,3,6.0
24520144,19,Tran Quang Hieu,20/01/2006,3,HK3 2024-2025,IT004,4,5.7
24520144,19,Tran Quang Hieu,20/01/2006,3,HK3 2024-2025,MA005,3,8.3
24520144,19,Tran Quang Hieu,20/01/2006,3,HK3 2024-2025,CS106,4,5.4
24520144,19,Tran Quang Hieu,20/01/2006,3,HK3 2024-2025,IT003,4,9.6
24520144,19,Tran Quang Hieu,20/01/2006,3,HK3 2024-2025,IT001,4,9.4
24520144,19,Tran Quang Hieu,20/01/2006,3,HK3 2024-2025,SS001,2,5.4
24520145,19,Dang Thi Khoa,02/01/2006,1,HK1 2024-2025,SS002,2,7.8
24520145,19,Dang Thi Khoa,02/01/2006,1,HK1 2024-2025,CE118,3,9.1
24520145,19,Dang Thi Khoa,02/01/2006,1,HK1 2024-2025,MA005,3,7.2
24520145,19,Dang Thi Khoa,02/01/2006,1,HK1 2024-2025,IT003,4,5.6
24520145,19,Dang Thi Khoa,02/01/2006,1,HK1 2024-2025,IT001,4,5.3
24520145,19,Dang Thi Khoa,02/01/2006,1,HK1 2024-2025,SS001,2,7.1
24520145,19,Dang Thi Khoa,02/01/2006,1,HK1 2024-2025,MA004,3,8.0
24520145,19,Dang Thi Khoa,02/01/2006,1,HK1 2024-2025,SE104,3,6.2
24520145,19,Dang Thi Khoa,02/01/2006,2,HK2 2024-2025,IT004,4,5.2
24520145,19,Dang Thi Khoa,02/01/2006,2,HK2 2024-2025,SS001,2,7.9
24520145,19,Dang Thi Khoa,02/01/2006,2,HK2 2024-2025,MA003,3,7.0
24520145,19,Dang Thi Khoa,02/01/2006,2,HK2 2024-2025,CS106,4,8.6
24520145,19,Dang Thi Khoa,02/01/2006,2,HK2 2024-2025,CE118,3,5.3
24520145,19,Dang Thi Khoa,02/01/2006,2,HK2 2024-2025,IT001,4,5.9
24520145,19,Dang Thi Khoa,02/01/2006,3,HK3 2024-2025,PE001,1,10.0
24520145,19,Dang Thi Khoa,02/01/2006,3,HK3 2024-2025,SS001,2,7.9
24520145,19,Dang Thi Khoa,02/01/2006,3,HK3 2024-2025,SS002,2,5.8
24520145,19,Dang Thi Khoa,02/01/2006,3,HK3 2024-2025,IT004,4,5.2
24520145,19,Dang Thi Khoa,02/01/2006,3,HK3 2024-2025,IS201,3,6.0
24520145,19,Dang Thi Khoa,02/01/2006,3,HK3 2024-2025,MA003,3,6.1
24520145,19,Dang Thi Khoa,02/01/2006,3,HK3 2024-2025,MA004,3,6.4
24520146,19,Vu Thi Yen,10/02/2006,1,HK1 2024-2025,IT004,4,7.6
24520146,19,Vu Thi Yen,10/02/2006,1,HK1 2024-2025,PE001,1,5.5
24520146,19,Vu Thi Yen,10/02/2006,1,HK1 2024-2025,CS106,4,8.0
24520146,19,Vu Thi Yen,10/02/2006,1,HK1 2024-2025,MA005,3,7.2
24520146,19,Vu Thi Yen,10/02/2006,1,HK1 2024-2025,IS201,3,6.0
24520146,19,Vu Thi Yen,10/02/2006,1,HK1 2024-2025,IT002,4,6.8
24520146,19,Vu Thi Yen,10/02/2006,1,HK1 2024-2025,CE118,3,9.9
24520146,19,Vu Thi Yen,10/02/2006,2,HK2 2024-2025,EN001,2,8.7
24520146,19,Vu Thi Yen,10/02/2006,2,HK2 2024-2025,IT002,4,5.2
24520146,19,Vu Thi Yen,10/02/2006,2,HK2 2024-2025,CE118,3,6.7
24520146,19,Vu Thi Yen,10/02/2006,2,HK2 2024-2025,PE001,1,8.4
24520146,19,Vu Thi Yen,10/02/2006,2,HK2 2024-2025,SS002,2,7.4
24520146,19,Vu Thi Yen,10/02/2006,2,HK2 2024-2025,SE104,3,6.1
24520146,19,Vu Thi Yen,10/02/2006,3,HK3 2024-2025,CS106,4,6.8
24520146,19,Vu Thi Yen,10/02/2006,3,HK3 2024-2025,SS001,2,8.5
24520146,19,Vu Thi Yen,10/02/2006,3,HK3 2024-2025,MA005,3,9.1
24520146,19,Vu Thi Yen,10/02/2006,3,HK3 2024-2025,MA004,3,5.6
24520146,19,Vu Thi Yen,10/02/2006,3,HK3 2024-2025,IT001,4,7.3
24520146,19,Vu Thi Yen,10/02/2006,3,HK3 2024-2025,SS002,2,9.7
24520147,19,Hoang Van Vy,14/01/2006,1,HK1 2024-2025,EN001,2,5.0
24520147,19,Hoang Van Vy,14/01/2006,1,HK1 2024-2025,MA005,3,8.7
24520147,19,Hoang Van Vy,14/01/2006,1,HK1 2024-2025,IT002,4,7.7
24520147,19,Hoang Van Vy,14/01/2006,1,HK1 2024-2025,IS201,3,5.3
24520147,19,Hoang Van Vy,14/01/2006,1,HK1 2024-2025,SS002,2,6.0
24520147,19,Hoang Van Vy,14/01/2006,1,HK1 2024-2025,IT001,4,8.1
24520147,19,Hoang Van Vy,14/01/2006,1,HK1 2024-2025,SS001,2,7.9
24520147,19,Hoang Van Vy,14/01/2006,1,HK1 2024-2025,PE001,1,9.1
24520147,19,Hoang Van Vy,14/01/2006,2,HK2 2024-2025,IT002,4,8.1
24520147,19,Hoang Van Vy,14/01/2006,2,HK2 2024-2025,MA004,3,5.7
24520147,19,Hoang Van Vy,14/01/2006,2,HK2 2024-2025,MA005,3,7.0
24520147,19,Hoang Van Vy,14/01/2006,2,HK2 2024-2025,IT001,4,7.1
24520147,19,Hoang Van Vy,14/01/2006,2,HK2 2024-2025,SE104,3,7.9
24520147,19,Hoang Van Vy,14/01/2006,2,HK2 2024-2025,CS106,4,8.8
24520147,19,Hoang Van Vy,14/01/2006,2,HK2 2024-2025,PE001,1,7.0
24520147,19,Hoang Van Vy,14/01/2006,2,HK2 2024-2025,MA003,3,8.1
24520147,19,Hoang Van Vy,14/01/2006,3,HK3 2024-2025,IT001,4,8.1
24520147,19,Hoang Van Vy,14/01/2006,3,HK3 2024-2025,IS201,3,7.9
24520147,19,Hoang Van Vy,14/01/2006,3,HK3 2024-2025,CS106,4,8.4
24520147,19,Hoang Van Vy,14/01/2006,3,HK3 2024-2025,CE118,3,7.0
24520147,19,Hoang Van Vy,14/01/2006,3,HK3 2024-2025,MA003,3,7.8
24520147,19,Hoang Van Vy,14/01/2006,3,HK3 2024-2025,IT002,4,6.0
24520147,19,Hoang Van Vy,14/01/2006,3,HK3 2024-2025,SS001,2,5.2
24520148,19,Dang Hoai Trang,24/01/2006,1,HK1 2024-2025,SS001,2,5.7
24520148,19,Dang Hoai Trang,24/01/2006,1,HK1 2024-2025,IT004,4,9.6
24520148,19,Dang Hoai Trang,24/01/2006,1,HK1 2024-2025,EN001,2,5.8
24520148,19,Dang Hoai Trang,24/01/2006,1,HK1 2024-2025,IS201,3,7.8
24520148,19,Dang Hoai Trang,24/01/2006,1,HK1 2024-2025,PE001,1,8.1
24520148,19,Dang Hoai Trang,24/01/2006,1,HK1 2024-2025,SS002,2,6.3
24520148,19,Dang Hoai Trang,24/01/2006,1,HK1 2024-2025,IT002,4,9.8
24520148,19,Dang Hoai Trang,24/01/2006,1,HK1 2024-2025,MA004,3,5.8
24520148,19,Dang Hoai Trang,24/01/2006,2,HK2 2024-2025,IT003,4,6.1
24520148,19,Dang Hoai Trang,24/01/2006,2,HK2 2024-2025,CS106,4,5.3
24520148,19,Dang Hoai Trang,24/01/2006,2,HK2 2024-2025,MA004,3,8.6
24520148,19,Dang Hoai Trang,24/01/2006,2,HK2 2024-2025,MA005,3,9.7
24520148,19,Dang Hoai Trang,24/01/2006,2,HK2 2024-2025,IT004,4,9.6
24520148,19,Dang Hoai Trang,24/01/2006,2,HK2 2024-2025,EN001,2,5.7
24520148,19,Dang Hoai Trang,24/01/2006,2,HK2 2024-2025,SS001,2,5.8
24520148,19,Dang Hoai Trang,24/01/2006,2,HK2 2024-2025,MA003,3,7.8
24520148,19,Dang Hoai Trang,24/01/2006,3,HK3 2024-2025,IS201,3,7.6
24520148,19,Dang Hoai Trang,24/01/2006,3,HK3 2024-2025,IT002,4,8.4
24520148,19,Dang Hoai Trang,24/01/2006,3,HK3 2024-2025,SS001,2,5.3
24520148,19,Dang Hoai Trang,24/01/2006,3,HK3 2024-2025,MA005,3,5.9
24520148,19,Dang Hoai Trang,24/01/2006,3,HK3 2024-2025,CE118,3,8.0
24520148,19,Dang Hoai Trang,24/01/2006,3,HK3 2024-2025,SE104,3,9.3
24520148,19,Dang Hoai Trang,24/01/2006,3,HK3 2024-2025,IT001,4,7.0
24520149,19,Nguyen Van Chau,26/06/2006,1,HK1 2024-2025,SE104,3,6.0
24520149,19,Nguyen Van Chau,26/06/2006,1,HK1 2024-2025,MA005,3,7.1
24520149,19,Nguyen Van Chau,26/06/2006,1,HK1 2024-2025,CE118,3,5.6
24520149,19,Nguyen Van Chau,26/06/2006,1,HK1 2024-2025,IT002,4,9.5
24520149,19,Nguyen Van Chau,26/06/2006,1,HK1 2024-2025,MA003,3,9.1
24520149,19,Nguyen Van Chau,26/06/2006,1,HK1 2024-2025,CS106,4,8.0
24520149,19,Nguyen Van Chau,26/06/2006,2,HK2 2024-2025,SS001,2,8.1
24520149,19,Nguyen Van Chau,26/06/2006,2,HK2 2024-2025,IS201,3,8.8
24520149,19,Nguyen Van Chau,26/06/2006,2,HK2 2024-2025,CE118,3,5.3
24520149,19,Nguyen Van Chau,26/06/2006,2,HK2 2024-2025,SS002,2,9.9
24520149,19,Nguyen Van Chau,26/06/2006,2,HK2 2024-2025,MA005,3,9.0
24520149,19,Nguyen Van Chau,26/06/2006,2,HK2 2024-2025,MA003,3,5.8
24520149,19,Nguyen Van Chau,26/06/2006,2,HK2 2024-2025,IT004,4,10.0
24520149,19,Nguyen Van Chau,26/06/2006,3,HK3 2024-2025,PE001,1,5.8
24520149,19,Nguyen Van Chau,26/06/2006,3,HK3 2024-2025,EN001,2,8.0
24520149,19,Nguyen Van Chau,26/06/2006,3,HK3 2024-2025,IT001,4,9.1
24520149,19,Nguyen Van Chau,26/06/2006,3,HK3 2024-2025,MA003,3,7.5
24520149,19,Nguyen Van Chau,26/06/2006,3,HK3 2024-2025,CE118,3,7.4
24520149,19,Nguyen Van Chau,26/06/2006,3,HK3 2024-2025,SS002,2,5.3
24520149,19,Nguyen Van Chau,26/06/2006,3,HK3 2024-2025,IT004,4,6.9
24520150,19,Dang Hoai Nam,24/04/2006,1,HK1 2024-2025,IT001,4,8.5
24520150,19,Dang Hoai Nam,24/04/2006,1,HK1 2024-2025,IT004,4,7.4
24520150,19,Dang Hoai Nam,24/04/2006,1,HK1 2024-2025,SS001,2,7.5
24520150,19,Dang Hoai Nam,24/04/2006,1,HK1 2024-2025,IT003,4,6.9
24520150,19,Dang Hoai Nam,24/04/2006,1,HK1 2024-2025,PE001,1,7.4
24520150,19,Dang Hoai Nam,24/04/2006,1,HK1 2024-2025,SE104,3,5.5
24520150,19,Dang Hoai Nam,24/04/2006,1,HK1 2024-2025,EN001,2,8.6
24520150,19,Dang Hoai Nam,24/04/2006,2,HK2 2024-2025,SS002,2,7.7
24520150,19,Dang Hoai Nam,24/04/2006,2,HK2 2024-2025,IS201,3,8.8
24520150,19,Dang Hoai Nam,24/04/2006,2,HK2 2024-2025,PE001,1,8.7
24520150,19,Dang Hoai Nam,24/04/2006,2,HK2 2024-2025,IT001,4,6.7
24520150,19,Dang Hoai Nam,24/04/2006,2,HK2 2024-2025,CE118,3,6.5
24520150,19,Dang Hoai Nam,24/04/2006,2,HK2 2024-2025,MA003,3,5.5
24520150,19,Dang Hoai Nam,24/04/2006,2,HK2 2024-2025,CS106,4,7.7
24520150,19,Dang Hoai Nam,24/04/2006,2,HK2 2024-2025,MA004,3,7.5
24520150,19,Dang Hoai Nam,24/04/2006,3,HK3 2024-2025,SE104,3,9.7
24520150,19,Dang Hoai Nam,24/04/2006,3,HK3 2024-2025,SS001,2,6.8
24520150,19,Dang Hoai Nam,24/04/2006,3,HK3 2024-2025,IS201,3,7.1
24520150,19,Dang Hoai Nam,24/04/2006,3,HK3 2024-2025,IT004,4,8.9
24520150,19,Dang Hoai Nam,24/04/2006,3,HK3 2024-2025,PE001,1,6.0
24520150,19,Dang Hoai Nam,24/04/2006,3,HK3 2024-2025,IT003,4,7.6
24520150,19,Dang Hoai Nam,24/04/2006,3,HK3 2024-2025,CS106,4,7.8
24520150,19,Dang Hoai Nam,24/04/2006,3,HK3 2024-2025,MA003,3,6.3
24520151,19,Hoang Huu Chau,15/03/2006,1,HK1 2024-2025,MA004,3,6.9
24520151,19,Hoang Huu Chau,15/03/2006,1,HK1 2024-2025,PE001,1,5.0
24520151,19,Hoang Huu Chau,15/03/2006,1,HK1 2024-2025,SS001,2,7.7
24520151,19,Hoang Huu Chau,15/03/2006,1,HK1 2024-2025,CS106,4,9.6
24520151,19,Hoang Huu Chau,15/03/2006,1,HK1 2024-2025,IT001,4,5.1
24520151,19,Hoang Huu Chau,15/03/2006,1,HK1 2024-2025,CE118,3,5.8
24520151,19,Hoang Huu Chau,15/03/2006,1,HK1 2024-2025,IS201,3,8.7
24520151,19,Hoang Huu Chau,15/03/2006,2,HK2 2024-2025,IT002,4,9.0
24520151,19,Hoang Huu Chau,15/03/2006,2,HK2 2024-2025,IT004,4,9.7
24520151,19,Hoang Huu Chau,15/03/2006,2,HK2 2024-2025,SS002,2,7.4
24520151,19,Hoang Huu Chau,15/03/2006,2,HK2 2024-2025,CS106,4,6.9
24520151,19,Hoang Huu Chau,15/03/2006,2,HK2 2024-2025,CE118,3,5.8
24520151,19,Hoang Huu Chau,15/03/2006,2,HK2 2024-2025,EN001,2,5.2
24520151,19,Hoang Huu Chau,15/03/2006,2,HK2 2024-2025,MA003,3,9.5
24520151,19,Hoang Huu Chau,15/03/2006,3,HK3 2024-2025,MA003,3,7.6
24520151,19,Hoang Huu Chau,15/03/2006,3,HK3 2024-2025,SS001,2,8.8
24520151,19,Hoang Huu Chau,15/03/2006,3,HK3 2024-2025,IT001,4,7.0
24520151,19,Hoang Huu Chau,15/03/2006,3,HK3 2024-2025,IT002,4,8.2
24520151,19,Hoang Huu Chau,15/03/2006,3,HK3 2024-2025,PE001,1,5.6
24520151,19,Hoang Huu Chau,15/03/2006,3,HK3 2024-2025,SE104,3,8.1
24520151,19,Hoang Huu Chau,15/03/2006,3,HK3 2024-2025,IT004,4,5.9
24520152,19,Le Van Nam,21/03/2006,1,HK1 2024-2025,SS002,2,9.8
24520152,19,Le Van Nam,21/03/2006,1,HK1 2024-2025,CE118,3,8.7
24520152,19,Le Van Nam,21/03/2006,1,HK1 2024-2025,IT003,4,6.4
24520152,19,Le Van Nam,21/03/2006,1,HK1 2024-2025,CS106,4,9.7
24520152,19,Le Van Nam,21/03/2006,1,HK1 2024-2025,IT001,4,7.4
24520152,19,Le Van Nam,21/03/2006,1,HK1 2024-2025,SE104,3,5.8
24520152,19,Le Van Nam,21/03/2006,1,HK1 2024-2025,IS201,3,8.3
24520152,19,Le Van Nam,21/03/2006,2,HK2 2024-2025,MA004,3,9.2
24520152,19,Le Van Nam,21/03/2006,2,HK2 2024-2025,IT003,4,8.1
24520152,19,Le Van Nam,21/03/2006,2,HK2 2024-2025,EN001,2,8.9
24520152,19,Le Van Nam,21/03/2006,2,HK2 2024-2025,IT004,4,6.1
24520152,19,Le Van Nam,21/03/2006,2,HK2 2024-2025,CE118,3,5.4
24520152,19,Le Van Nam,21/03/2006,2,HK2 2024-2025,MA003,3,6.9
24520152,19,Le Van Nam,21/03/2006,3,HK3 2024-2025,CE118,3,6.1
24520152,19,Le Van Nam,21/03/2006,3,HK3 2024-2025,SE104,3,5.6
24520152,19,Le Van Nam,21/03/2006,3,HK3 2024-2025,IT004,4,5.9
24520152,19,Le Van Nam,21/03/2006,3,HK3 2024-2025,MA004,3,10.0
24520152,19,Le Van Nam,21/03/2006,3,HK3 2024-2025,IT003,4,8.6
24520152,19,Le Van Nam,21/03/2006,3,HK3 2024-2025,SS002,2,5.5
24520152,19,Le Van Nam,21/03/2006,3,HK3 2024-2025,EN001,2,9.1
24520152,19,Le Van Nam,21/03/2006,3,HK3 2024-2025,CS106,4,9.1
24520153,19,Huynh Ngoc Khoa,13/09/2006,1,HK1 2024-2025,MA005,3,6.3
24520153,19,Huynh Ngoc Khoa,13/09/2006,1,HK1 2024-2025,CS106,4,9.5
24520153,19,Huynh Ngoc Khoa,13/09/2006,1,HK1 2024-2025,PE001,1,5.3
24520153,19,Huynh Ngoc Khoa,13/09/2006,1,HK1 2024-2025,MA003,3,9.5
24520153,19,Huynh Ngoc Khoa,13/09/2006,1,HK1 2024-2025,MA004,3,6.1
24520153,19,Huynh Ngoc Khoa,13/09/2006,1,HK1 2024-2025,EN001,2,7.8
24520153,19,Huynh Ngoc Khoa,13/09/2006,2,HK2 2024-2025,MA004,3,9.6
24520153,19,Huynh Ngoc Khoa,13/09/2006,2,HK2 2024-2025,SE104,3,9.7
24520153,19,Huynh Ngoc Khoa,13/09/2006,2,HK2 2024-2025,SS001,2,8.3
24520153,19,Huynh Ngoc Khoa,13/09/2006,2,HK2 2024-2025,IT001,4,5.8
24520153,19,Huynh Ngoc Khoa,13/09/2006,2,HK2 2024-2025,IT003,4,6.8
24520153,19,Huynh Ngoc Khoa,13/09/2006,2,HK2 2024-2025,MA005,3,9.7
24520153,19,Huynh Ngoc Khoa,13/09/2006,2,HK2 2024-2025,IT004,4,8.7
24520153,19,Huynh Ngoc Khoa,13/09/2006,3,HK3 2024-2025,IS201,3,8.5
24520153,19,Huynh Ngoc Khoa,13/09/2006,3,HK3 2024-2025,MA004,3,7.1
24520153,19,Huynh Ngoc Khoa,13/09/2006,3,HK3 2024-2025,IT001,4,8.1
24520153,19,Huynh Ngoc Khoa,13/09/2006,3,HK3 2024-2025,PE001,1,5.2
24520153,19,Huynh Ngoc Khoa,13/09/2006,3,HK3 2024-2025,EN001,2,7.6
24520153,19,Huynh Ngoc Khoa,13/09/2006,3,HK3 2024-2025,IT003,4,8.7
24520154,19,Huynh Hoai Quan,19/07/2006,1,HK1 2024-2025,IT001,4,6.4
24520154,19,Huynh Hoai Quan,19/07/2006,1,HK1 2024-2025,MA003,3,8.3
24520154,19,Huynh Hoai Quan,19/07/2006,1,HK1 2024-2025,SE104,3,6.6
24520154,19,Huynh Hoai Quan,19/07/2006,1,HK1 2024-2025,IS201,3,5.0
24520154,19,Huynh Hoai Quan,19/07/2006,1,HK1 2024-2025,CS106,4,6.6
24520154,19,Huynh Hoai Quan,19/07/2006,1,HK1 2024-2025,MA005,3,8.1
24520154,19,Huynh Hoai Quan,19/07/2006,1,HK1 2024-2025,IT002,4,9.6
24520154,19,Huynh Hoai Quan,19/07/2006,1,HK1 2024-2025,IT004,4,7.3
24520154,19,Huynh Hoai Quan,19/07/2006,2,HK2 2024-2025,CE118,3,10.0
24520154,19,Huynh Hoai Quan,19/07/2006,2,HK2 2024-2025,IT004,4,7.9
24520154,19,Huynh Hoai Quan,19/07/2006,2,HK2 2024-2025,IT001,4,8.0
24520154,19,Huynh Hoai Quan,19/07/2006,2,HK2 2024-2025,IT002,4,9.8
24520154,19,Huynh Hoai Quan,19/07/2006,2,HK2 2024-2025,IT003,4,6.6
24520154,19,Huynh Hoai Quan,19/07/2006,2,HK2 2024-2025,PE001,1,7.0
24520154,19,Huynh Hoai Quan,19/07/2006,3,HK3 2024-2025,IT002,4,5.6
24520154,19,Huynh Hoai Quan,19/07/2006,3,HK3 2024-2025,SE104,3,9.0
24520154,19,Huynh Hoai Quan,19/07/2006,3,HK3 2024-2025,CE118,3,5.8
24520154,19,Huynh Hoai Quan,19/07/2006,3,HK3 2024-2025,EN001,2,5.8
24520154,19,Huynh Hoai Quan,19/07/2006,3,HK3 2024-2025,SS001,2,6.8
24520154,19,Huynh Hoai Quan,19/07/2006,3,HK3 2024-2025,MA003,3,5.1
24520154,19,Huynh Hoai Quan,19/07/2006,3,HK3 2024-2025,SS002,2,7.9
24520155,19,Tran Thu Binh,20/11/2006,1,HK1 2024-2025,MA004,3,5.3
24520155,19,Tran Thu Binh,20/11/2006,1,HK1 2024-2025,EN001,2,7.4
24520155,19,Tran Thu Binh,20/11/2006,1,HK1 2024-2025,MA003,3,8.0
24520155,19,Tran Thu Binh,20/11/2006,1,HK1 2024-2025,IT002,4,5.2
24520155,19,Tran Thu Binh,20/11/2006,1,HK1 2024-2025,CS106,4,8.1
24520155,19,Tran Thu Binh,20/11/2006,1,HK1 2024-2025,CE118,3,8.9
24520155,19,Tran Thu Binh,20/11/2006,1,HK1 2024-2025,IT003,4,7.8
24520155,19,Tran Thu Binh,20/11/2006,2,HK2 2024-2025,MA003,3,8.8
24520155,19,Tran Thu Binh,20/11/2006,2,HK2 2024-2025,CE118,3,9.7
24520155,19,Tran Thu Binh,20/11/2006,2,HK2 2024-2025,IT003,4,7.1
24520155,19,Tran Thu Binh,20/11/2006,2,HK2 2024-2025,MA004,3,9.6
24520155,19,Tran Thu Binh,20/11/2006,2,HK2 2024-2025,IS201,3,5.2
24520155,19,Tran Thu Binh,20/11/2006,2,HK2 2024-2025,PE001,1,6.9
24520155,19,Tran Thu Binh,20/11/2006,3,HK3 2024-2025,MA005,3,8.0
24520155,19,Tran Thu Binh,20/11/2006,3,HK3 2024-2025,SS002,2,6.5
24520155,19,Tran Thu Binh,20/11/2006,3,HK3 2024-2025,MA004,3,5.2
24520155,19,Tran Thu Binh,20/11/2006,3,HK3 2024-2025,PE001,1,6.2
24520155,19,Tran Thu Binh,20/11/2006,3,HK3 2024-2025,IT004,4,10.0
24520155,19,Tran Thu Binh,20/11/2006,3,HK3 2024-2025,IT003,4,8.1
24520155,19,Tran Thu Binh,20/11/2006,3,HK3 2024-2025,IS201,3,5.0
24520155,19,Tran Thu Binh,20/11/2006,3,HK3 2024-2025,EN001,2,7.0
24520156,19,Pham Quang Yen,15/02/2006,1,HK1 2024-2025,MA004,3,6.2
